Alfa Romeo,147 1.6 TS 105 (937),2000,Italy,6435,Compact,Hatchback,Factory,147,false,true,Petrol,I4,1598,Naturally Aspirated,105,140,FWD,Manual,5,1242,186,10.9
Alfa Romeo,147 1.6 TS 120 (937),2000,Italy,6900,Compact,Hatchback,Factory,147,false,true,Petrol,I4,1598,Naturally Aspirated,120,146,FWD,Manual,5,1253,198,10.6
Alfa Romeo,147 2.0 TS 150 (937),2000,Italy,10120,Compact,Hatchback,Factory,147,false,true,Petrol,I4,1970,Naturally Aspirated,150,181,FWD,Manual,5,1225,212,9.1
Alfa Romeo,147 2.0 TS 150 Selespeed (937),2000,Italy,11280,Compact,Hatchback,Factory,147,false,true,Petrol,I4,1970,Naturally Aspirated,150,181,FWD,Robotized,5,1255,212,9.1
Alfa Romeo,147 1.9 JTD 115 (937),2001,Italy,6885,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,115,275,FWD,Manual,5,1290,191,9.9
Alfa Romeo,147 1.9 JTDM 140 (937),2002,Italy,8600,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,140,304,FWD,Manual,6,1290,209,9.6
Alfa Romeo,147 GTA Cup (937),2002,Italy,98760,Compact,Cup Cars,Factory,147,false,false,Petrol,I4,1970,Naturally Aspirated,220,210,FWD,Sequential,6,1000,240,6.8
Alfa Romeo,147 1.9 JTDM 100 (937),2003,Italy,5799,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,100,200,FWD,Manual,5,1250,183,12.1
Alfa Romeo,147 GTA (937),2003,Italy,26990,Compact,Hot Hatches,Factory,147,false,true,Petrol,V6,3179,Naturally Aspirated,250,300,FWD,Manual,6,1401,246,6.8
Alfa Romeo,147 GTA Selespeed (937),2003,Italy,21660,Compact,Hot Hatches,Factory,147,false,true,Petrol,V6,3179,Naturally Aspirated,250,300,FWD,Robotized,6,1401,246,6.8
Alfa Romeo,147 1.9 JTDM 120 (937),2004,Italy,6740,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,120,280,FWD,Manual,5,1270,193,9.6
Alfa Romeo,147 1.9 JTDM 125 (937),2004,Italy,7100,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,126,305,FWD,Manual,6,1270,200,9.4
Alfa Romeo,147 1.9 JTDM 150 (937),2004,Italy,10000,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,150,305,FWD,Manual,6,1346,208,8.8
Alfa Romeo,147 1.9 JTDM 170 Ducati Corse (937),2004,Italy,14255,Compact,Hot Hatches,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,170,330,FWD,Manual,6,1310,215,8.0
Alfa Romeo,147 1.6 TS 105 Sport (937),2007,Italy,7800,Compact,Hatchback,Factory,147,false,true,Petrol,I4,1598,Naturally Aspirated,105,140,FWD,Manual,5,1242,186,10.9
Alfa Romeo,147 1.9 JTDM 120 Sport (937),2007,Italy,7125,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,120,280,FWD,Manual,5,1270,193,9.6
Alfa Romeo,147 1.9 JTDM 150 Sport (937),2007,Italy,11220,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,150,305,FWD,Manual,6,1346,208,8.8
Alfa Romeo,147 1.9 JTDM 150 CNC Costume National (937),2008,Italy,10430,Compact,Hatchback,Factory,147,false,true,Diesel,I4,1910,Single Turbocharger,150,305,FWD,Manual,6,1346,208,8.8
Alfa Romeo,15 HP,1911,Italy,56000,Mid-Size,Saloons,Factory,15 HP,true,true,Petrol,I4,2413,Naturally Aspirated,24,44,RWD,Manual,3,920,105,95.0
Alfa Romeo,155 1.8 TS 130 (167),1992,Italy,4670,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1773,Naturally Aspirated,129,165,FWD,Manual,5,1205,200,10.3
Alfa Romeo,155 2.0 TS 145 (167),1992,Italy,5170,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1995,Naturally Aspirated,143,186,FWD,Manual,5,1300,205,9.7
Alfa Romeo,155 GTA Superturismo (167),1992,Italy,278000,Mid-Size,Super Tourers,Factory,155,true,false,Petrol,I4,1995,Single Turbocharger,420,500,FWD,Manual,6,1125,280,4.6
Alfa Romeo,155 Q4 (167),1992,Italy,31400,Mid-Size,Super Saloons,Factory,155,true,true,Petrol,I4,1995,Single Turbocharger,190,297,AWD,Manual,5,1495,223,7.0
Alfa Romeo,155 V6 (167),1992,Italy,8900,Mid-Size,Saloons,Factory,155,true,true,Petrol,V6,2492,Naturally Aspirated,166,216,FWD,Manual,5,1370,211,9.4
Alfa Romeo,155 TI.Z (167),1993,Italy,124000,Mid-Size,Super Saloons,Factory,155,true,true,Petrol,I4,1995,Single Turbocharger,230,344,RWD,Manual,5,1150,232,7.0
Alfa Romeo,155 V6 TI (167),1993,Italy,575880,Mid-Size,Super Tourers,Factory,155,true,false,Petrol,V6,2498,Naturally Aspirated,420,295,AWD,Sequential,6,1010,280,3.9
Alfa Romeo,155 1.7 TS 115 (167),1994,Italy,3886,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1749,Naturally Aspirated,115,147,FWD,Manual,5,1205,193,11.6
Alfa Romeo,155 1.9 TD (167),1994,Italy,4120,Mid-Size,Saloons,Factory,155,true,true,Diesel,I4 ,1929,Single Turbocharger,92,191,FWD,Manual,5,1250,187,12.8
Alfa Romeo,155 2.5 TD (167),1994,Italy,4560,Mid-Size,Saloons,Factory,155,true,true,Diesel,I4,2500,Single Turbocharger,125,295,FWD,Manual,5,1435,198,11.0
Alfa Romeo,155 1.6 TS 120 (167),1996,Italy,3994,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1598,Naturally Aspirated,120,144,FWD,Manual,5,1207,195,11.4
Alfa Romeo,155 1.8 TS 140 (167),1996,Italy,4890,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1773,Naturally Aspirated,140,165,FWD,Manual,5,1304,197,10.0
Alfa Romeo,155 2.0 TS 150 (167),1996,Italy,5240,Mid-Size,Saloons,Factory,155,true,true,Petrol,I4,1995,Naturally Aspirated,150,186,FWD,Manual,5,1265,210,9.0
Alfa Romeo,156 1.6 TS 110 (932),1998,Italy,3870,Mid-Size,Saloons,Factory,156,true,true,Petrol,I4,1598,Naturally Aspirated,110,146,FWD,Manual,5,1230,193,11.0
Alfa Romeo,156 1.6 TS 120 (932),1998,Italy,3990,Mid-Size,Saloons,Factory,156,true,true,Petrol,I4,1598,Naturally Aspirated,120,146,FWD,Manual,5,1290,199,10.5
Alfa Romeo,156 1.8 TS 145 (932),1998,Italy,4610,Mid-Size,Saloons,Factory,156,true,true,Petrol,I4,1747,Naturally Aspirated,144,168,FWD,Manual,5,1230,208,8.9
Alfa Romeo,156 2.0 TS 155 (932),1998,Italy,5670,Mid-Size,Saloons,Factory,156,true,true,Petrol,I4,1970,Naturally Aspirated,155,189,FWD,Manual,5,1302,216,8.5
Alfa Romeo,156 2.5 V6 (932),1998,Italy,5450,Mid-Size,Saloons,Factory,156,true,true,Petrol,V6,2492,Naturally Aspirated,190,222,FWD,Manual,6,1320,234,7.3
Alfa Romeo,156 2.5 V6 Automatic (932),1998,Italy,5600,Mid-Size,Saloons,Factory,156,true,true,Petrol,V6,2492,Naturally Aspirated,190,222,FWD,Automatic,4,1350,232,7.4
Alfa Romeo,156 D2 (932),1998,Italy,245610,Mid-Size,Super Tourers,Factory,156,true,false,Petrol,I4,1998,Naturally Aspirated,310,321,FWD,Sequential,6,975,265,4.9
Alfa Romeo,156 1.9 JTD 105 (932),1999,Italy,3670,Mid-Size,Saloons,Factory,156,true,true,Diesel,I4,1910,Single Turbocharger,105,256,FWD,Manual,5,1332,188,11.4
Alfa Romeo,156 1.9 JTD 110 (932),1999,Italy,3875,Mid-Size,Saloons,Factory,156,true,true,Diesel,I4,1910,Single Turbocharger,110,275,FWD,Manual,5,1332,182,11.0
Alfa Romeo,156 2.4 JTD 135 (932),1999,Italy,4570,Mid-Size,Saloons,Factory,156,true,true,Diesel,I5,2387,Single Turbocharger,136,304,FWD,Manual,5,1393,204,9.3
Alfa Romeo,156 Sportwagon 1.6 TS 110 (932),2000,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1598,Naturally Aspirated,110,146,FWD,Manual,5,1280,193,11.0
Alfa Romeo,156 Sportwagon 1.6 TS 120 (932),2000,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1598,Naturally Aspirated,120,144,FWD,Manual,5,1280,200,11.0
Alfa Romeo,156 Sportwagon 1.8 TS 140 (932),2000,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1747,Naturally Aspirated,144,169,FWD,Manual,5,1280,210,9.6
Alfa Romeo,156 Sportwagon 1.9 JTD 105 (932),2000,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,105,255,FWD,Manual,5,1320,188,10.9
Alfa Romeo,156 Sportwagon 2.0 TS 155 (932),2000,Italy,4300,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1970,Naturally Aspirated,155,187,FWD,Manual,5,1300,215,8.8
Alfa Romeo,156 Sportwagon 2.4 JTD 135 (932),2000,Italy,4001,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,136,305,FWD,Manual,5,1395,201,9.9
Alfa Romeo,156 Sportwagon 2.5 V6 (932),2000,Italy,12300,Mid-Size,Saloons,Factory,156,false,true,Petrol,V6,2492,Naturally Aspirated,190,222,FWD,Manual,6,1370,230,7.4
Alfa Romeo,156 1.8 TS 140 (932),2001,Italy,4560,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1747,Naturally Aspirated,140,163,FWD,Manual,5,1250,208,9.4
Alfa Romeo,156 1.9 JTD 115 (932),2001,Italy,3878,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,115,275,FWD,Manual,5,1305,191,10.3
Alfa Romeo,156 2.4 JTD 140 (932),2001,Italy,4575,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,140,304,FWD,Manual,5,1390,207,9.3
Alfa Romeo,156 Sportwagon 1.8 TS 145 (932),2001,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1747,Naturally Aspirated,140,163,FWD,Manual,5,1315,208,9.7
Alfa Romeo,156 Sportwagon 1.9 JTD 110 (932),2001,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,110,255,FWD,Manual,5,1320,190,10.7
Alfa Romeo,156 Sportwagon 1.9 JTD 115 (932),2001,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,115,275,FWD,Manual,5,1320,190,10.3
Alfa Romeo,156 Sportwagon 2.0 TS 150 (932),2001,Italy,4276,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1970,Naturally Aspirated,150,187,FWD,Manual,5,1300,215,9.0
Alfa Romeo,156 Sportwagon 2.4 JTD 140 (932),2001,Italy,4050,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,140,305,FWD,Manual,5,1400,205,9.8
Alfa Romeo,156 2.4 JTD 150 (932),2002,Italy,4890,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,150,306,FWD,Manual,5,1419,215,9.2
Alfa Romeo,156 GTA (932),2002,Italy,24560,Mid-Size,Super Saloons,Factory,156,false,true,Petrol,V6,3179,Naturally Aspirated,250,300,FWD,Manual,6,1445,250,6.7
Alfa Romeo,156 GTA Selespeed (932),2002,Italy,19990,Mid-Size,Super Saloons,Factory,156,false,true,Petrol,V6,3179,Naturally Aspirated,250,300,FWD,Robotized,6,1450,249,6.8
Alfa Romeo,156 Sportwagon 1.9 JTDM 140 (932),2002,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,140,305,FWD,Manual,6,1310,209,9.7
Alfa Romeo,156 Sportwagon 2.0 JTS 165 (932),2002,Italy,5120,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1970,Naturally Aspirated,165,206,FWD,Manual,5,1335,220,8.2
Alfa Romeo,156 Sportwagon 2.4 JTD 140 (932),2002,Italy,4100,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,150,305,FWD,Manual,5,1435,212,9.4
Alfa Romeo,156 Sportwagon GTA (932),2002,Italy,20168,Mid-Size,Super Saloons,Factory,156,false,true,Petrol,V6,3179,Naturally Aspirated,250,300,FWD,Manual,6,1460,250,6.2
Alfa Romeo,156 1.9 JTDM 140 (932),2003,Italy,5125,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,140,305,FWD,Manual,6,1305,201,10.0
Alfa Romeo,156 2.0 JTS 165 (932),2003,Italy,5740,Mid-Size,Saloons,Factory,156,false,true,Petrol,I4,1970,Naturally Aspirated,165,207,FWD,Manual,5,1285,218,8.6
Alfa Romeo,156 2.4 JTDM 175 (932),2003,Italy,5100,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,174,386,FWD,Manual,6,1360,221,8.7
Alfa Romeo,156 Sportwagon 2.4 JTDM 175 (932),2003,Italy,4200,Mid-Size,Saloons,Factory,156,false,true,Diesel,I5,2387,Single Turbocharger,174,385,FWD,Manual,6,1435,225,8.6
Alfa Romeo,156 1.9 JTDM 125 (932),2004,Italy,4340,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,126,305,FWD,Manual,6,1305,203,9.7
Alfa Romeo,156 1.9 JTDM 150 (932),2004,Italy,5238,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,150,305,FWD,Manual,6,1305,212,9.3
Alfa Romeo,156 Crosswagon 1.9 JTDM 150 (932),2004,Italy,7600,Mid-Size,Crossovers,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,150,304,AWD,Manual,6,1440,210,8.9
Alfa Romeo,156 Sportwagon 1.9 JTDM 125 (932),2004,Italy,4670,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,126,305,FWD,Manual,6,1305,203,10.0
Alfa Romeo,156 Sportwagon 1.9 JTDM 150 (932),2004,Italy,4812,Mid-Size,Saloons,Factory,156,false,true,Diesel,I4,1910,Single Turbocharger,150,305,FWD,Manual,6,1410,200,10.2
Alfa Romeo,156 WTCC (932),2004,Italy,230000,Mid-Size,Super Tourers,Factory,156,false,false,Petrol,I4,1998,Naturally Aspirated,275,260,FWD,Sequential,6,1140,260,5.1
Alfa Romeo,156 TRV6 (932),2005,Italy,410000,Mid-Size,Super Tourers,Factory,156,false,false,Petrol,V6,3000,Naturally Aspirated,350,375,FWD,Manual,5,1300,265,4.9
Alfa Romeo,"158 ""Alfetta""",1938,Italy,9800000,Monoposto,Formula Cars,Factory,158/159,true,false,Petrol,I8,1979,Single Supercharger,195,243,RWD,Manual,4,620,313,4.8
Alfa Romeo,159 1.9 JTDM 120 (939A),2005,Italy,3125,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1910,Single Turbocharger,120,281,FWD,Manual,6,1480,193,10.7
Alfa Romeo,159 1.9 JTDM 150 Limited Edition (939A),2005,Italy,5900,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1910,Single Turbocharger,150,320,FWD,Manual,6,1490,212,9.2
Alfa Romeo,159 1.9 JTDM 150 (939A),2005,Italy,5500,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1910,Single Turbocharger,150,320,FWD,Manual,6,1490,212,9.2
Alfa Romeo,"159 1.9 JTDM 150 Automatic ""Limited Edition"" (939A)",2005,Italy,6300,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1910,Single Turbocharger,150,320,FWD,Automatic,6,1510,210,9.4
Alfa Romeo,159 1.9 JTDM 150 Automatic (939A),2005,Italy,5975,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1910,Single Turbocharger,150,320,FWD,Automatic,6,1510,210,9.4
Alfa Romeo,159 1.9 JTS 160 (939A),2005,Italy,6700,Mid-Size,Saloons,Factory,159,false,true,Petrol,I4,1859,Naturally Aspirated,160,190,FWD,Manual,6,1480,212,9.7
Alfa Romeo,159 2.2 JTS 185 (939A),2005,Italy,7800,Mid-Size,Saloons,Factory,159,false,true,Petrol,I4,2198,Naturally Aspirated,184,230,FWD,Manual,6,1490,222,8.8
Alfa Romeo,159 2.4 JTDM 200 (939A),2005,Italy,10400,Mid-Size,Saloons,Factory,159,false,true,Diesel,I5,2387,Single Turbocharger,200,400,FWD,Manual,6,1530,228,8.3
Alfa Romeo,159 2.4 JTDM 200 Q-Tronic (939A),2005,Italy,11359,Mid-Size,Saloons,Factory,159,false,true,Diesel,I5,2387,Single Turbocharger,200,400,FWD,Automatic,6,1605,227,9.4
Alfa Romeo,159 3.2 JTS 260 (932A),2005,Italy,15670,Mid-Size,Super Saloons,Factory,159,false,true,Petrol,V6,3195,Naturally Aspirated,260,322,FWD,Manual,6,1630,250,7.2
Alfa Romeo,159 3.2 JTS 260 Q4 (932A),2005,Italy,17900,Mid-Size,Super Saloons,Factory,159,false,true,Petrol,V6,3195,Naturally Aspirated,260,322,AWD,Manual,6,1740,249,6.9
Alfa Romeo,159 1.8 MPI 140 (939A),2006,Italy,4100,Mid-Size,Saloons,Factory,159,false,true,Petrol,I4,1796,Naturally Aspirated,140,175,FWD,Manual,5,1510,195,10.2
Alfa Romeo,159 2.4 JTDM 210 (939A),2007,Italy,12100,Mid-Size,Saloons,Factory,159,false,true,Diesel,I5,2387,Single Turbocharger,209,410,FWD,Manual,6,1530,230,8.1
Alfa Romeo,159 2.4 JTDM 210 Q4 (939A),2007,Italy,12225,Mid-Size,Saloons,Factory,159,false,true,Diesel,I5,2387,Single Turbocharger,209,410,AWD,Manual,6,1585,230,7.9
Alfa Romeo,159 1750 TBI 200 (939A),2009,Italy,12100,Mid-Size,Super Saloons,Factory,159,false,true,Petrol,I4,1742,Single Turbocharger,200,320,FWD,Manual,6,1430,235,7.7
Alfa Romeo,159 2.0 JTDM 170 (939A),2009,Italy,6200,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1956,Single Turbocharger,170,360,FWD,Manual,6,1490,218,8.8
Alfa Romeo,159 2.0 JTDM 135 (939A),2010,Italy,3200,Mid-Size,Saloons,Factory,159,false,true,Diesel,I4,1956,Single Turbocharger,136,350,FWD,Manual,6,1490,202,9.9
Alpine,A110 1600S,1970,France,100500,Coupé,Sports Cars,Factory,A110,true,true,Petrol,I4,1565,Naturally Aspirated,125,144,RWD,Manual,5,685,204,6.3
Alpine,A110,2018,France,54200,Coupé,Sports Cars,Factory,A110,false,true,Petrol,I4,1798,Single Turbocharger,252,320,RWD,Dual-Clutch,7,1150,255,4.5
Alpine,A110 S,2021,France,70850,Coupé,Sports Cars,Factory,A110,false,true,Petrol,I4,1798,Single Turbocharger,300,340,RWD,Dual-Clutch,7,1109,275,4.2
Alpine,A110 R,2022,France,105000,Coupé,Sports Cars,Factory,A110,false,true,Petrol,I4,1798,Single Turbocharger,300,340,RWD,Dual-Clutch,7,1082,285,3.9
Alpine,A610 Turbo,1991,France,43000,Coupé,Sports Cars,Factory,A610,true,true,Petrol,V6,2975,Single Turbocharger,250,350,RWD,Manual,5,1415,268,6.7
Alpine,GTA V6 Turbo Le Mans,1990,France,42500,Coupé,Sports Cars,Factory,GTA,true,true,Petrol,V6,2458,Single Turbocharger,185,292,RWD,Manual,5,1235,240,6.7
Artega,GT ,2008,Germany,61650,Coupé,Sports Cars,Factory,Artega GT,false,true,Petrol,V6,3597,Naturally Aspirated,300,350,RWD,Dual-Clutch,6,1285,273,4.8
Ascari,A10,2006,United Kingdom,1344000,Coupé,Hypercars,Factory,A10,false,true,Petrol,V8,4941,Naturally Aspirated,625,560,RWD,Sequential,6,1280,346,2.8
Ascari,KZ1-R LM,2008,United Kingdom,433000,Coupé,Supercars,Factory,KZ1,false,true,Petrol,V8,5000,Naturally Aspirated,520,540,RWD,Manual,6,1350,322,3.6
BMW,440i xDrive Coupé (F32),2016,Germany,41390,Coupé,Sports Cars,Factory,4 Series,false,true,Petrol,I6,2998,Single Turbocharger,326,450,AWD,Dual-Clutch,8,1615,250,5.2
BMW,507,1956,Germany,2150000,Convertible,Sports Cars,Factory,507,true,true,Petrol,V8,3168,Naturally Aspirated,150,222,RWD,Manual,4,1330,190,11
BMW,M760Li xDrive (G12),2019,Germany,119990,Executive,Super Saloons,Factory,7 Series,false,true,Petrol,V12,6592,Twin Turbocharger,585,850,AWD,Automatic,8,2295,250,3.8
Bugatti,Type 57SC Atlantic,1936,France,23400000,Coupé,Sports Cars,Factory,Type 57 ,true,true,Petrol,I8,3257,Single Supercharger,200,295,RWD,Manual,4,950,200,10
Bugatti,Veyron 16.4,2005,France,1450000,Coupé,Hypercars,Factory,Veyron,false,true,Petrol,W16,7993,Quadruple Turbocharger,1001,1254,AWD,Dual-Clutch,7,1888,407,2.5
Bugatti,Veyron 16.4 SuperSport,2011,France,2750000,Coupé,Hypercars,Factory,Veyron,false,true,Petrol,W16,7993,Quadruple Turbocharger,1200,1500,AWD,Dual-Clutch,7,1838,420,2.5
Bugatti,Veyron 16.4 SuperSport World Record Edition,2011,France,3450000,Coupé,Hypercars,Factory,Veyron,false,true,Petrol,W16,7993,Quadruple Turbocharger,1200,1500,AWD,Dual-Clutch,7,1838,431,2.5
Callaway,Sledgehammer (C4),1988,United States of America,500000,Coupé,Hypercars,Tuned,Corvette,false,true,Petrol,V8,5733,Twin Turbocharger,880,1047,RWD,Manual,6,1589,409,3.9
Chevrolet,Camaro Z/28,2014,United States of America,95000,Coupé,Sports Cars,Factory,Camaro,false,true,Petrol,V8,7008,Naturally Aspirated,512,637,RWD,Manual,6,1752,275,4.1
Chevrolet,Impala SS,2006,United States of America,6499,Mid-Size,Super Saloons,Factory,Impala,false,true,Petrol,V8,5322,Naturally Aspirated,307,438,RWD,Automatic,4,1684,250,5.8
Chevrolet,Impala LTZ 3.6 V6,2014,United States of America,11713,Executive,Super Saloons,Factory,Impala,false,true,Petrol,V6,3600,Naturally Aspirated,305,358,FWD,Automatic,6,1717,251,6.4
Chevrolet,SS,2013,United States of America,37713,Executive,Super Saloons,Factory,SS,false,true,Petrol,V8,6162,Naturally Aspirated,415,563,RWD,Automatic,6,1803,262,4.8
Chevrolet,SS,2015,United States of America,44849,Executive,Super Saloons,Factory,SS,false,true,Petrol,V8,6162,Naturally Aspirated,415,563,RWD,Automatic,6,1803,262,4.8
EV Electra,Capital ES,2025,Canada,148000,Executive,Super Saloons,Factory,Capital ES,false,true,Electric,4 Motors,0,,409,540,AWD,Automatic,1,2200,250,4
EV Electra,Emily GT,2025,Canada,175000,Executive,Super Saloons,Factory,Emily GT,false,true,Electric,4 Motors,0,,644,1150,AWD,Automatic,1,2375,250,3.2
EV Electra,Rise,2025,Canada,99000,Coupé,Sports Cars,Factory,Rise,false,true,Electric,1 Motor,0,,204,360,RWD,Automatic,1,1300,250,5
Ferrari,166 MM Barchetta,1948,Italy,3080000,Roadster,Sarthe Legends,Factory,166,true,true,Petrol,V12,1995,Naturally Aspirated,142,159,RWD,Manual,5,650,195,9.3
Ferrari,208 GTB Turbo,1986,Italy,124550,Coupé,Sports Cars,Factory,208,true,true,Petrol,V8,1991,Single Turbocharger,254,329,RWD,Manual,5,1355,253,6.4
Ferrari,250 GT California LWB,1957,Italy,2032500,Roadster,Sports Cars,Factory,250,true,true,Petrol,V12,2953,Naturally Aspirated,240,265,RWD,Manual,4,1050,252,6.5
Ferrari,250 GT Berlinetta Lusso,1962,Italy,2018365,Coupé,Sports Cars,Factory,250,true,true,Petrol,V12,2953,Naturally Aspirated,255,275,RWD,Manual,4,1310,240,8.0
Ferrari,"250 GT ""Breadvan"" SWB",1962,Italy,30000000,Coupé,Sarthe Legends,Factory,250,true,true,Petrol,V12,2953,Naturally Aspirated,292,357,RWD,Manual,4,935,278,5.7
Ferrari,275 GTB/4,1966,Italy,4037250,Coupé,Sports Cars,Factory,275,true,true,Petrol,V12,3285,Naturally Aspirated,300,295,RWD,Manual,5,1300,242,6.7
Ferrari,288 GTO,1985,Italy,4265828,Coupé,Supercars,Factory,288,true,true,Petrol,V8,2855,Twin Turbocharger,400,496,RWD,Manual,5,1325,305,4.9
Ferrari,288 GTO Evoluzione,1985,Italy,4400000,Coupé,Track Weapons,Factory,288,true,false,Petrol,V8,2855,Twin Turbocharger,650,667,RWD,Manual,5,940,370,4.0
Ferrari,308 GT4,1976,Italy,56300,Coupé,Sports Cars,Factory,Ferrari 308,true,true,Petrol,V8,2927,Naturally Aspirated,255,284,RWD,Manual,5,1400,250,6.4
Ferrari,308 GTBi,1980,Italy,89000,Coupé,Sports Cars,Factory,Ferrari 308,true,true,Petrol,V8,2927,Naturally Aspirated,214,244,RWD,Manual,5,1355,232,7.8
Ferrari,328 GTB,1985,Italy,100000,Coupé,Sports Cars,Factory,Ferrari 328,true,true,Petrol,V8,3185,Naturally Aspirated,270,305,RWD,Manual,5,1400,260,7.0
Ferrari,330 America,1963,Italy,332400,Coupé,Sports Cars,Factory,Ferrari 330,true,true,Petrol,V12,3967,Naturally Aspirated,300,326,RWD,Manual,5,1480,230,7.5
Ferrari,400i,1979,Italy,79900,Coupé,Sports Cars,Factory,Ferrari 400,true,true,Petrol,V12,4823,Naturally Aspirated,310,392,RWD,Manual,5,1950,240,8.0
Ferrari,410 Superfast,1957,Italy,4365780,Coupé,Sports Cars,Factory,Ferrari 410,true,true,Petrol,V12,4962,Naturally Aspirated,346,367,RWD,Manual,4,1200,256,7.4
Ferrari,512 BBLM,1979,Italy,2200000,Coupé,GT Legends,Factory,Ferrari 512,true,false,Petrol,F12,4942,Naturally Aspirated,500,451,RWD,Manual,5,1400,315,4.9
Ferrari,512 BB,1981,Italy,317155,Coupé,Supercars,Factory,Ferrari 512,true,true,Petrol,F12,4942,Naturally Aspirated,340,451,RWD,Manual,5,1580,280,6.3
Ferrari,512 TR,1992,Italy,249000,Coupé,Supercars,Factory,Ferrari 512,true,true,Petrol,F12,4942,Naturally Aspirated,428,491,RWD,Manual,5,1658,304,5.0
Ferrari,512 M,1994,Italy,250000,Coupé,Supercars,Factory,Ferrari 512,true,true,Petrol,F12,4942,Naturally Aspirated,440,501,RWD,Manual,5,1660,305,5.0
Ferrari,F430 Coupé,2004,Italy,143550,Coupé,Supercars,Factory,F430,false,true,Petrol,V8,4308,Naturally Aspirated,490,465,RWD,Manual,6,1545,315,4.4
Ferrari,SF90 Stradale,2019,Italy,443513,Coupé,Supercars,Factory,SF90,false,true,Plug-in Hybrid (Petrol),V8,3990,Twin Turbocharger,1000,800,AWD,Robotized,8,1570,350,2.5
Ferrari,SF90 XX Stradale,2023,Italy,770000,Coupé,Hypercars,Factory,SF90,false,true,Plug-in Hybrid (Petrol),V8,3990,Twin Turbocharger,1030,820,AWD,Robotized,8,1650,340,2.3
Ford,Galaxy 2.0 Ecoboost 240,2015,United States of America,23900,Large MPV,Sport MPVs,Factory,Galaxy,false,true,Petrol,I4,1999,Single Turbocharger,240,345,FWD,Manual,6,1733,222,8.6
Ford,GT,2004,United States of America,370000,Coupé,Supercars,Factory,GT,false,true,Petrol,V8,5409,Single Supercharger,550,774,RWD,Manual,6,1530,330,3.4
Ford,Mustang Bullitt (S550),2019,United States of America,57625,Coupé,Sports Cars,Factory,Mustang,false,true,Petrol,V8,5038,Naturally Aspirated,487,570,RWD,Manual,6,1681,262,4.9
